,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,Factor,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,ML_XGB,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,MPT,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity,RiskParity
,BNDX,BTC-USD,DBC,EEM,EFA,ETH-USD,GLD,HYG,IEF,IWM,LQD,QQQ,SHY,SLV,SPY,TIP,TLT,USO,VNQ,XLB,XLE,XLF,XLK,XLP,XLV,XLY,BNDX,BTC-USD,DBC,EEM,EFA,ETH-USD,GLD,HYG,IEF,IWM,LQD,QQQ,SHY,SLV,SPY,TIP,TLT,USO,VNQ,XLB,XLE,XLF,XLK,XLP,XLV,XLY,BNDX,BTC-USD,DBC,EEM,EFA,ETH-USD,GLD,HYG,IEF,IWM,LQD,QQQ,SHY,SLV,SPY,TIP,TLT,USO,VNQ,XLB,XLE,XLF,XLK,XLP,XLV,XLY,BNDX,BTC-USD,DBC,EEM,EFA,ETH-USD,GLD,HYG,IEF,IWM,LQD,QQQ,SHY,SLV,SPY,TIP,TLT,USO,VNQ,XLB,XLE,XLF,XLK,XLP,XLV,XLY
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,0.030712250712250706,0.07259259259259258,0.04746438746438746,0.01116809116809117,0.0335042735042735,0.025128205128205124,0.005584045584045585,0.03629629629629629,0.008376068376068375,0.05863247863247862,0.01675213675213675,0.06142450142450141,0.02233618233618234,0.0027920227920227923,0.055840455840455834,0.027920227920227917,0.013960113960113959,0.0698005698005698,0.039088319088319085,0.04188034188034187,0.05304843304843304,0.05025641025641025,0.06421652421652421,0.019544159544159542,0.04467236467236468,0.067008547008547,0.0019439804270147542,0.25089517777595916,0.01436418043043517,0.00018851160749750712,0.002713043238065952,0.0003671704750568325,9.678508642557289e-05,0.003786356852840641,0.00013507446917856053,0.054492930132378326,0.0005124276771140777,0.07605101037209533,0.0009980728302936626,6.93495448205132e-05,0.03904589064475895,0.0013929228430986762,0.00026308914169647296,0.20672807953041716,0.0052842866696342595,0.007374816133858368,0.02797760319621,0.020046828684893794,0.1061377350156473,0.0007151504331384096,0.010292385029138092,0.1481271417583324,0.0,1.2858166987986058e-23,0.0,0.0,7.904989082715751e-23,0.0,1.7296334969827228e-23,2.8418838863084284e-23,0.0,0.032817047830232315,3.330419814031904e-23,1.3845900426064552e-22,1.2813010389158155e-23,3.5298198818612986e-22,3.844163173175333e-23,8.500646374686464e-23,0.1971829521697676,0.25,0.25,9.77059835360676e-23,1.2788350001096917e-22,0.0,1.074727408316355e-22,1.5094344261468257e-22,0.0,0.25,0.03777917607765884,0.03734072889466384,0.03773659214731635,0.03767568846273518,0.037708576815579924,0.0371921682124789,0.03775959187183999,0.03775968590025207,0.0377847877391726,0.03770496435070043,0.03777491600817706,0.03768330403664339,0.037779483661069424,0.037736301176643595,0.037698069370048035,0.037779869160307025,0.03778574800187176,0.03769990419296088,0.037737140418734584,0.03768444794136664,0.037687390617273206,0.03769216988823419,0.03768129489804076,0.037732360425283135,0.03770280212687865,0.037702837604069464
2018-10-31,0.03629629629629629,0.06980056980056978,0.05584045584045583,0.008376068376068375,0.03071225071225071,0.022336182336182335,0.005584045584045584,0.04188034188034187,0.013960113960113957,0.050256410256410255,0.01675213675213675,0.06142450142450142,0.01954415954415954,0.002792022792022792,0.05304843304843306,0.025128205128205128,0.011168091168091168,0.07259259259259258,0.027920227920227914,0.0335042735042735,0.047464387464387456,0.04467236467236467,0.0642165242165242,0.03908831908831908,0.05863247863247863,0.067008547008547,0.0037863568528406413,0.20672807953041716,0.039045890644758954,0.00013507446917856056,0.0019439804270147542,0.0005124276771140777,9.67850864255729e-05,0.007374816133858368,0.000263089141696473,0.020046828684893797,0.0003671704750568325,0.07605101037209534,0.0007151504331384097,6.934954482051321e-05,0.027977603196210003,0.0009980728302936628,0.00018851160749750714,0.25089517777595916,0.0013929228430986762,0.0027130432380659524,0.014364180430435173,0.010292385029138094,0.1061377350156473,0.00528428666963426,0.05449293013237833,0.14812714175833241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05093536235201972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.911276492138077e-22,0.25000000000000006,0.17906463764798006,0.0,0.0,0.0,0.0,0.0,0.25000000000000006,0.25000000000000006,0.03777589455823144,0.03735635730864429,0.03773665960360036,0.037675295358146885,0.03770810825866176,0.037183929521617955,0.03775861755104114,0.03775762623296172,0.03778097794619203,0.03770604184271225,0.03777164604010265,0.03768407834282487,0.037776111887896334,0.03773610230576836,0.03769962814628549,0.03777633343686291,0.03778132492446493,0.03770236454983654,0.03773573974933057,0.037688108486061515,0.03769121194841743,0.0376949904938957,0.03768248868250693,0.03773306224050236,0.03770413556930796,0.03770316501412556
2018-11-30,0.04467236467236467,0.025128205128205124,0.055840455840455834,0.008376068376068376,0.013960113960113959,0.002792022792022792,0.019544159544159542,0.04188034188034187,0.030712250712250713,0.05025641025641025,0.027920227920227917,0.06700854700854701,0.039088319088319085,0.005584045584045584,0.05863247863247865,0.033504273504273506,0.016752136752136753,0.07259259259259258,0.022336182336182335,0.011168091168091168,0.03629629629629629,0.047464387464387456,0.061424501424501426,0.05304843304843305,0.06421652421652421,0.06980056980056978,0.010292385029138096,0.0007151504331384097,0.027977603196210003,0.00013507446917856056,0.00026308914169647306,6.934954482051322e-05,0.0005124276771140777,0.00737481613385837,0.0019439804270147546,0.0200468286848938,0.0013929228430986764,0.14812714175833241,0.0052842866696342595,9.67850864255729e-05,0.05449293013237834,0.002713043238065952,0.0003671704750568326,0.2508951777759592,0.0009980728302936628,0.00018851160749750714,0.0037863568528406417,0.014364180430435174,0.07605101037209534,0.03904589064475896,0.1061377350156473,0.2067280795304172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23000000000000018,0.0,0.0,0.0,0.24999999999999994,0.0,0.0,3.962179460556743e-24,1.778058419049091e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.24999999999999992,0.24999999999999994,0.0,0.03777941549724933,0.03738887533662188,0.037734339434273345,0.037667263036441634,0.03770339981929817,0.037210543720373454,0.03776886815817976,0.03775899995041196,0.03778575121602793,0.03769669512534071,0.037775555203146016,0.03767027765726523,0.03777976898996793,0.03774410389923645,0.037691348707552655,0.03778061578372058,0.03778715817556022,0.037697285833458646,0.03773312761384105,0.03768440899540119,0.03768282465169121,0.037689574296842276,0.03766894650194836,0.037731738753443454,0.037696977171734196,0.03769213647097247
2018-12-31,0.05025641025641025,0.005584045584045584,0.02792022792022792,0.011168091168091168,0.01396011396011396,0.002792022792022792,0.03071225071225071,0.04467236467236467,0.03629629629629629,0.05863247863247863,0.025128205128205124,0.067008547008547,0.04746438746438746,0.008376068376068375,0.06142450142450142,0.03908831908831908,0.01675213675213675,0.022336182336182335,0.05584045584045584,0.01954415954415954,0.0335042735042735,0.04188034188034187,0.06421652421652421,0.05304843304843304,0.07259259259259258,0.06980056980056978,0.020046828684893794,9.678508642557289e-05,0.0013929228430986762,0.00018851160749750712,0.00026308914169647296,6.93495448205132e-05,0.0019439804270147542,0.010292385029138092,0.003786356852840641,0.02797760319621,0.0009980728302936626,0.1481271417583324,0.01436418043043517,0.00013507446917856053,0.07605101037209533,0.0052842866696342595,0.0003671704750568325,0.0007151504331384096,0.03904589064475895,0.0005124276771140777,0.002713043238065952,0.007374816133858368,0.1061377350156473,0.054492930132378326,0.25089517777595916,0.20672807953041716,0.24999999999999994,0.0,0.0,0.0,0.0,6.980769238794096e-23,0.0,0.0,0.2300000000000001,0.0,0.0,0.0,1.0482572356111157e-23,0.0,0.0,6.612501997254535e-23,2.0353848945882858e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.24999999999999994,0.24999999999999994,0.0,0.037789258473738485,0.03737551551672748,0.037736274453598874,0.03766200036002506,0.03770408387267642,0.03719299874086396,0.03777591727671592,0.037764631241947504,0.0377958209257391,0.0376915132085058,0.037783628307745336,0.03766201426714674,0.037789239527525255,0.037745685987718845,0.037688019423078506,0.03778971628275716,0.03779847441508554,0.037694674376970896,0.037738670713439997,0.03768122914444497,0.037675910789190734,0.037688427665388054,0.03765894621909601,0.03773611289297391,0.03769585900692962,0.03768537690996984
2019-01-31,0.0725925925925926,0.005584045584045584,0.02792022792022792,0.01396011396011396,0.01954415954415954,0.002792022792022792,0.04467236467236467,0.05304843304843304,0.06700854700854701,0.025128205128205128,0.050256410256410255,0.04188034188034187,0.06421652421652421,0.030712250712250706,0.033504273504273485,0.058632478632478634,0.06142450142450141,0.008376068376068376,0.05584045584045584,0.016752136752136753,0.011168091168091168,0.022336182336182335,0.03908831908831908,0.0362962962962963,0.0698005698005698,0.04746438746438747,0.25089517777595916,9.678508642557289e-05,0.0013929228430986762,0.0003671704750568325,0.0005124276771140777,6.93495448205132e-05,0.01436418043043517,0.02797760319621,0.1481271417583324,0.0009980728302936626,0.020046828684893794,0.007374816133858368,0.1061377350156473,0.0019439804270147542,0.002713043238065952,0.054492930132378326,0.07605101037209533,0.00013507446917856053,0.03904589064475895,0.00026308914169647296,0.00018851160749750712,0.0007151504331384096,0.0052842866696342595,0.003786356852840641,0.20672807953041716,0.010292385029138092,0.25,4.0792093384432694e-24,2.386049798373041e-23,0.0,9.187589822139215e-24,2.1651703689573765e-23,0.16090276979186008,6.050586344530608e-23,0.25,6.785784083644553e-24,6.548724323592509e-23,0.0,0.25,1.9427127084035226e-23,0.0,7.814119388707107e-23,8.704901094494466e-23,1.7805178769352785e-22,7.74090487856028e-23,1.0563528306941819e-22,1.4221214489847135e-22,1.0900584078134254e-22,0.0,8.472980021102718e-23,0.06909723020813995,0.0,0.03779547461735214,0.037413529142732015,0.037737021687625785,0.03765908387363362,0.03769982248350662,0.03723086820693418,0.03778368628679513,0.037765298088920055,0.03780327221071744,0.03767967240553594,0.037788812142481414,0.03764686428930868,0.0377959371480356,0.037748426980510015,0.037676967422275706,0.03779634325820327,0.03780741027331494,0.03768417256514644,0.03773467376456521,0.03767451237620842,0.03766512412051858,0.03767792798331909,0.03764352767554132,0.03773191185660235,0.03768779859444808,0.03767186054576792
2019-02-28,0.053048433048433034,0.005584045584045584,0.025128205128205124,0.011168091168091168,0.01396011396011396,0.002792022792022792,0.030712250712250706,0.058632478632478634,0.05584045584045584,0.03629629629629629,0.04467236467236467,0.06421652421652421,0.03908831908831908,0.022336182336182335,0.047464387464387456,0.04188034188034186,0.06142450142450141,0.01954415954415954,0.07259259259259258,0.008376068376068375,0.02792022792022792,0.01675213675213675,0.05025641025641025,0.0335042735042735,0.06980056980056978,0.067008547008547,0.027977603196209996,9.678508642557288e-05,0.0009980728302936626,0.0001885116074975071,0.00026308914169647296,6.93495448205132e-05,0.001943980427014754,0.05449293013237832,0.03904589064475895,0.0037863568528406404,0.010292385029138092,0.10613773501564729,0.005284286669634259,0.0007151504331384096,0.01436418043043517,0.007374816133858367,0.07605101037209533,0.0005124276771140777,0.25089517777595916,0.00013507446917856053,0.0013929228430986762,0.00036717047505683246,0.02004682868489379,0.0027130432380659516,0.20672807953041714,0.1481271417583324,0.25000000000000006,4.204704131090059e-23,0.0,0.0,0.0,7.967133627444878e-24,0.25000000000000006,0.0,0.25000000000000006,0.0,0.15237839559018454,0.0,2.5537324360613814e-23,0.0,0.0,8.630422186886493e-23,2.3491997547617077e-22,0.0,0.07762160440981522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037777525749730485,0.03751096025032592,0.03772059832108313,0.03766047404263499,0.0376977692389592,0.037343844858387765,0.03776915509692849,0.03774865329359113,0.03778565687129863,0.03767218870881542,0.037771177353170704,0.037642264304514846,0.03777850168399268,0.03773879610854206,0.03767501330100141,0.037777979325880784,0.037791872075093005,0.037666579581279995,0.03773181432288808,0.03767496406627735,0.03766329106466441,0.03768016021195311,0.03763983566247381,0.037729406449354734,0.037685860642517506,0.03766565741464012
2019-03-31,0.06142450142450142,0.005584045584045584,0.022336182336182335,0.008376068376068375,0.01954415954415954,0.002792022792022792,0.02792022792022792,0.06421652421652421,0.05863247863247863,0.0335042735042735,0.05304843304843304,0.03908831908831908,0.04188034188034187,0.01675213675213675,0.04467236467236466,0.03629629629629629,0.05584045584045584,0.025128205128205128,0.07259259259259258,0.011168091168091168,0.03071225071225071,0.01396011396011396,0.050256410256410255,0.04746438746438746,0.0698005698005698,0.067008547008547,0.07605101037209533,9.678508642557288e-05,0.0009980728302936626,0.00013507446917856053,0.0005124276771140777,6.93495448205132e-05,0.0013929228430986762,0.10613773501564729,0.05449293013237832,0.0027130432380659516,0.027977603196209996,0.005284286669634259,0.007374816133858367,0.00036717047505683246,0.010292385029138092,0.0037863568528406404,0.03904589064475895,0.0007151504331384096,0.25089517777595916,0.0001885116074975071,0.001943980427014754,0.00026308914169647296,0.01436418043043517,0.02004682868489379,0.20672807953041714,0.1481271417583324,0.25000000000000006,0.0,0.0,0.0,0.0,1.1120854121411504e-23,0.25000000000000006,0.0,0.2461512546454087,0.0,0.0,0.0,0.0,0.17189212296423048,0.0,0.0,6.963464299882631e-23,0.0,0.061956622390360636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03777248486372641,0.03752651525552936,0.0377192184056544,0.037665842009446324,0.03769766208420192,0.03734428385386001,0.03776669018846815,0.03774604515538413,0.037780274655879256,0.03767278030443057,0.037766432404222616,0.037644818357930425,0.03777351659411515,0.03773569391049087,0.037676631523485105,0.03777332133738849,0.03778571017160957,0.03767073627543733,0.0377319370822151,0.03767494496448032,0.03766500648188876,0.037683068348870884,0.0376420707463103,0.03773055464157964,0.0376867405330863,0.037667019850308646
2019-04-30,0.04467236467236468,0.005584045584045585,0.01396011396011396,0.01116809116809117,0.019544159544159542,0.0027920227920227923,0.02233618233618234,0.04746438746438746,0.05025641025641025,0.0335042735042735,0.04188034188034187,0.06142450142450141,0.039088319088319085,0.008376068376068375,0.05584045584045584,0.036296296296296285,0.05304843304843305,0.01675213675213675,0.07259259259259257,0.030712250712250706,0.02792022792022792,0.025128205128205124,0.067008547008547,0.05863247863247862,0.0698005698005698,0.06421652421652421,0.010292385029138094,9.678508642557289e-05,0.00036717047505683257,0.00018851160749750714,0.0005124276771140777,6.934954482051321e-05,0.0007151504331384096,0.014364180430435173,0.0200468286848938,0.002713043238065952,0.007374816133858369,0.07605101037209533,0.0052842866696342595,0.00013507446917856053,0.039045890644758954,0.0037863568528406413,0.02797760319621,0.000263089141696473,0.2508951777759592,0.0019439804270147544,0.0013929228430986762,0.0009980728302936626,0.14812714175833241,0.05449293013237833,0.2067280795304172,0.10613773501564729,0.0,1.2995203670372504e-23,2.189875337032558e-22,0.0025429641502469087,3.4339066394547007e-23,3.512454631861726e-25,0.17661483404591052,1.7704506613969902e-23,0.25,0.0,0.05084220180384257,9.510814146686655e-24,6.65681609216646e-23,9.687988951636491e-23,4.877814931412945e-23,5.993995615070098e-23,0.25,0.0,0.24999999999999994,6.670581599585361e-23,0.0,0.0,3.138422118094518e-24,0.0,2.378832575699429e-23,1.5323940105830994e-23,0.0377652908306823,0.037532390387285355,0.0377174157876584,0.03766753329765928,0.037695388774660714,0.03737297112068501,0.03775942138117329,0.0377413789700631,0.03777221183767901,0.03767469584843226,0.0377594708534875,0.03765089317813561,0.03776683205612528,0.037729646040206066,0.0376802684808454,0.03776541459906731,0.03777561264406666,0.03767211123927289,0.037727112016725156,0.03767987150749029,0.0376690300342598,0.0376888934603956,0.037647400555078564,0.03772867977446049,0.03769032713864946,0.03766973818575509
